Product link,Product title,Gender,Sales price,Color,Style code,No of reviews,Star rating,Description
https://www.nike.com/in/t/run-swift-3-road-running-shoes-2fHbzp/DR2698-100,Nike Run Swift 3,Unisex,  6 295.00, White/Photon Dust/Wheat Gold/Noise Aqua, DR2698-100,0,0,"Whatever the run, the Swift 3 will be there with undying support and devotion. It can help you get out the door for an easy 3 at the end of the day or an intense 2-mile there-and-back with a modified design that's supportive, durable and all-round comfortable. They'll help you conquer short distances, sure, but also get you from point A to point B as you navigate the ever-changing rhythms of everyday life."
https://www.nike.com/in/t/air-force-1-shadow-shoes-mN8Glx/CI0919-100,Nike Air Force 1 Shadow,Unisex,  8 995.00, White/White/White, CI0919-100,355,4.8,"The Nike Air Force 1 Shadow puts a playful twist on a classic b-ball design.Using a layered approach, doubling the branding and exaggerating the midsole, it highlights AF-1 DNA with a bold, new look."
https://www.nike.com/in/t/jordan-super-play-slides-Cfj5Q4/DM1683-100,Jordan Super Play,Men,  4 195.00, Coconut Milk/Sesame, DM1683-100,6,5,Your feet deserve nothing but the best. These slides offer lightweight foam and plush underfoot cushioning—premium comfort you'll look forward to after your next big game.
https://www.nike.com/in/t/pegasus-turbo-next-nature-road-running-shoes-wq9drv/DM3414-600,Nike Pegasus Turbo Next Nature,Unisex,  13 995.00, Pink Oxford/Barely Rose/White/White, DM3414-600,38,4.6,"Let the Nike Pegasus Turbo Next Nature help you log the hard miles. Made from at least 50% recycled content by total weight of product, this esteemed stallion gives you a stretchy, just-right feel. Complete with lighter, responsive foam, it's made to help you increase tempo without sacrificing comfort as you push towards a personal best."
https://www.nike.com/in/u/custom-nike-pegasus-39-shield-by-you-10001377/6799666151,Nike Pegasus 39 Shield By You,Custom Men,  15 295.00, Multi-Colour/Multi-Colour/Multi-Colour, DV3895-900,Review not available,Star rating not available,"Keep your toes toasty and your feet bone dry in the workhorse with wings that does all the dirty work to shield your runs from bad weather. It provides water protection and all-terrain tyre-like traction for downpours, first, but with a cosy fleece feel on the inside, thanks to an unbeatable duo of Heathered lining and structured insulation inspired by our AeroLoft technology. Once you lock in your personal design, you can look forward to the shivery morning outings that bite and bark and tame those gloomy evening jaunts."
https://www.nike.com/in/t/offcourt-slides-ZBxx9j/BQ4639-002,Nike Offcourt,Men,  2 495.00, Black/University Red/Black, BQ4639-002,149,4.8,"These slides are designed to help you relax and recharge. Innovative dual-layered foam underfoot pairs with a plush strap to bring the comfort, while the iconic AF-1 pivot circle pattern on the outsole and block-letter branding casually nod to heritage hoops. What are you waiting for? Get lounging."
https://www.nike.com/in/t/air-force-1-pltaform-shoes-GXrbs1/DZ5017-133,Nike Air Force 1 PLT.AF.ORM,Unisex,  9 695.00, Sail/Dark Driftwood/Light Iron Ore, DZ5017-133,0,0,"Let legendary style elevate your look with the Nike Air Force 1 PLT.AF.ORM. Its elegantly shaped and lifted midsole delivers a fresh look to the hoops franchise while layered details add a rich dimension. With leather that ages to soft perfection, a sculpted collar and hidden Air cushioning underfoot, these unique kicks let you make a statement in comfort."
https://www.nike.com/in/t/metcon-8-mf-training-shoes-jPGBwd/DO9387-001,Nike Metcon 8 MF,Men,  11 895.00, Black/Dark Smoke Grey/Smoke Grey/White, DO9387-001,2,5,"Mat Fraser became a champion by suffering in the shadows, grinding alone when nobody else was looking. Go about your workout with Fraser-esque force in the Nike Metcon 8. Lighter and more breathable than the previous version, the 8 cushions your workouts with responsive, durable foam and a wide heel to keep you comfortable."
https://www.nike.com/in/t/air-jordan-5-dj-khaled-shoes-tQrmGS/DV4982-641,Air Jordan 5 x DJ Khaled,Men,  20 295.00, Crimson Bliss/Sail/Leche Blue, DV4982-641,0,0,"Who's the best? Sure, it takes a community, but we're just gonna say it—with kicks this fresh, it's gonna be you. As part of DJ Khaled's ""We The Best"" collection, this AJ5 takes your game to the next level. The pastel colours, luxe quilted liner and original details (check out the lace toggles and spiky midsole) showcase your style. Inspired by MJ to KEEP GOING and never stop, Khaled put his own touch on this classic with the ""We The Best"" logo next to the Nike Air on the heels and removed the upper pod for a slimmer fit. Flip the tongue—the ""KEEP GOING"" message reminds you to push through all the noise."
https://www.nike.com/in/t/dunk-high-retro-se-shoes-4HqFKX/DV0826-100,Nike Dunk High Retro SE,Men,  11 495.00, Summit White/Summit White/Light Silver/Light Silver, DV0826-100,2,4.5,"Fireside style and a whole lotta freshness—this joyful take on the Dunk High is the perfect match for rosy cheeks, the first floating snowflakes and your favourite winter beverage. Check accents bring the warm feels, while twill and corduroy-like fabrics add a sophisticated touch to the storied basketball look. Oh, and let's not forget the seasonally appropriate colours. Don't worry—even if you've been naughty, you're gonna look nice."
https://www.nike.com/in/t/waffle-one-shoes-Z3BFbK/DC2533-402,Nike Waffle One,Unisex,  8 295.00, Game Royal/Stadium Green/Picante Red/Citron Pulse, DC2533-402,171,4.6,"Bringing a new look to the Waffle sneaker family, the Nike Waffle One balances everything you love about heritage Nike running with fresh innovations. Its new TPU heel clip adds energy while a mixture of transparent mesh (let that sock game shine) and retro suedes give texture and depth. The updated Waffle outsole provides a level of support and traction you have to feel to believe."
https://www.nike.com/in/t/air-max-90-se-shoes-VKcXCX/FD0376-043,Nike Air Max 90 SE,Unisex,  11 895.00, Pure Platinum/Ashen Slate/White/Metallic Platinum, FD0376-043,0,0,"Nothing as fly, nothing as comfortable, nothing as proven. The Nike Air Max 90 stays true to its roots with its iconic Waffle outsole, durable stitched overlays and classic plastic accents. A mix of blue, grey and silver adds a touch of sporty retro style to this special edition while visible Max Air keeps the comfortable cushioning you love."
https://www.nike.com/in/t/nikecourt-vapor-lite-hard-court-tennis-shoe-X6tkPn/DC3431-133,NikeCourt Vapor Lite,Unisex,  6 795.00, White/Metallic Silver, DC3431-133,19,3.9,"Like a racing car, the NikeCourt Vapor Lite keeps most of its features under the bonnet.Its unique cushioning system is built to help you get to the ball as fast as you can.An innovative, 4-point strap takes learnings from racing-car harnesses to help keep your foot locked in during your fiercest matches—all in a lightweight, breathable design that's incredibly comfortable."
https://www.nike.com/in/t/free-run-5-next-nature-road-running-shoes-R4vrvm/CZ1891-008,Nike Free Run 5.0 Next Nature,Unisex,  8 295.00, Black/Anthracite/Wheat Gold/Noise Aqua, CZ1891-008,81,4.4,"The sock-like fit and lightweight feel of this Nike Free was made to transition from running to training to your everyday routine. Made from at least 20% recycled content by weight, it combines the flexibility you love with a contained design that will help keep you close to the ground for that barefoot feeling. A new foam is lighter, softer and more responsive than previous versions so you can keep moving in comfort whether you're on the tarmac or the track."
https://www.nike.com/in/t/blazer-low-platform-shoes-cM578n/DQ7571-101,Nike Blazer Low Platform,Unisex,  8 595.00, Summit White/Sail/White/Metallic Silver, DQ7571-101,3,5,"Rise to the occasion. Praised for its classic simplicity and comfort, the Nike Blazer Low Platform elevates the hoops icon. The lifted midsole/outsole lets you step confidently, while the upper keeps the sleek proportions of the original."
https://www.nike.com/in/t/juniper-trail-2-next-nature-trail-running-shoes-PT4wqk/DM0822-100,Nike Juniper Trail 2 Next Nature,Men,  7 095.00, Sand Drift/Mineral Teal/Football Grey/Obsidian, DM0822-100,0,0,"Break away from the norm and dash up that tempting trail in the Nike Juniper Trail 2. Durable material on the top and tough traction on the bottom give you a consistent, confident ride for those off-road runs calling your name. It's built for earthy terrain and unbeaten tracks, with reliable traction that'll help keep you on course."
https://www.nike.com/in/t/air-rift-breathe-shoes-hSx583/848386-001,Nike Air Rift Breathe,Unisex,  7 995.00, Black/White/Cool Grey, 848386-001,26,4.5,"Style yourself in the perfect warm-weather look with the Nike Air Rift Breathe. Hook-and-loop strap details let you easily slide into this split-toe design based on the '96 original. Nike Air cushioning in the heel and a plush foam midsole feel softer than ever, adding that sunny beach feeling to every step."
https://www.nike.com/in/t/offcourt-adjust-slides-6L2C07/DQ9624-002,Nike Offcourt Adjust,Men,  3 195.00, Wolf Grey/Game Royal/Particle Grey/Summit White, DQ9624-002,0,0,"Post game, errands and more—adjust your comfort on the go. The adjustable, padded strap lets you perfect your fit, while the lightweight foam midsole brings first-class comfort to your feet."
https://www.nike.com/in/t/react-infinity-3-road-running-shoes-mMGgGZ/DZ3014-300,Nike React Infinity 3,Men,  13 995.00, Mineral Teal/Faded Spruce/Fuchsia Dream/Black, DZ3014-300,1,5,"Stay on your feet with soft and supportive cushioning, built to help keep you on the run. A wider forefoot and higher foam stacks provide cushioning to help keep you fresh, giving you the peace of mind to pound the pavement every day. The springy responsiveness will surprise you too, adding an element of pure speed to 1 of our most tested shoes to help you go longer, faster and further than ever. For this version, we updated the design of our iconic logo and added fresh colours."
https://www.nike.com/in/t/free-run-5-road-running-shoes-m8L9mr/CZ1884-102,Nike Free Run 5.0,Men,  8 295.00, White/Light Silver/Faded Spruce/Black, CZ1884-102,126,4.2,"Made from at least 20% recycled material by weight, the sock-like boot of this Nike Free is designed to transition from running to training to your everyday routine. With a breathable knit upper, it combines the flexibility you love with a secure design that will help keep you close to the ground for that barefoot feeling. New cushioning is lighter, softer and more responsive than previous versions so you can keep moving in comfort whether you're on the tarmac or track."
https://www.nike.com/in/t/nikecourt-air-zoom-pro-hard-court-tennis-shoes-6XpsqH/DV3285-600,NikeCourt Air Zoom Pro,Unisex,  8 695.00, Adobe/Obsidian/White/Medium Soft Pink, DV3285-600,0,0,"Harness the power of your serve in the NikeCourt Zoom Pro. Working in tandem with the Zoom Air unit, it has a full-length plate that acts like a springboard. Flexing with every step, it helps enhance energy return and increase stability. With a more linear, angular-shaped mesh and finish and a padded collar, this responsive design also helps keep your feet cool and comfortable during your toughest matches."
https://www.nike.com/in/t/dunk-high-shoes-4XVGlM/DX2044-201,Nike Dunk High Premium,Unisex,  12 295.00, Vachetta Tan/White/Vachetta Tan, DX2044-201,1,5,"No wardrobe is complete without aged and weathered leather. Bridging vintage style with hoops DNA, the '80s b-ball icon returns with premium leather that's been perfectly softened for a timeless look. Natural variations in the upper (don't worry, they're still ready for everyday wear) make it look like you've been styling them for years, while giving your kicks an elevated feel. Oh, and the plush, high-top collar lets you take your game anywhere—in comfort."
https://www.nike.com/in/t/air-max-bliss-shoes-Mx67Hh/DZ6754-002,Nike Air Max Bliss,Unisex,  12 795.00, Black/Oil Grey/Iron Grey/Metallic Silver, DZ6754-002,26,4.3,"You know the saying: Beauty is pain. Not so with the Air Max Bliss. Bridging elegant design lines with modern technology, it delivers head-turning style and unbelievable comfort. The rich mixture of textures and Air cushioning keep it fun to style and blissful to wear."
https://www.nike.com/in/t/jordan-1-ko-shoes-RLJcHC/DO5047-100,Jordan 1 KO,Shoes,  12 495.00, White/Grey Fog/Sail/Black, DO5047-100,4,5,"The Jordan 1 inspires admiration among collectors and next-gen fans alike. The Jordan 1 KO repackages the famous icon using a mix of synthetic leather and canvas, with a fit that's redesigned for comfort."
https://www.nike.com/in/t/legend-essential-3-next-nature-training-shoes-sJBRlm/DM1119-005,Nike Legend Essential 3 Next Nature,Unisex,  4 995.00, Football Grey/Blue Whisper/White/Medium Soft Pink, DM1119-005,7,2.6,"Meet the trainer that can withstand the rigours of a fast-paced group class and a heavy day in the weight room. Equipped with a flat heel, durable materials and a flexible sole, it provides comfort and support that's ready to hit any gym, any time."
https://www.nike.com/in/t/structure-24-road-running-shoes-9wCgmv/DA8535-102,Nike Structure 24,Men,  10 295.00, White/Valerian Blue/Light Crimson/Bright Spruce, DA8535-102,78,4.5,"The Nike Structure 24 has you ready to hit the road. We tested hundreds of runners to design the crash pad under your heel that creates a cushioned, smooth transition from heel to toe. Those insights also created an airy upper with breathability right where you need it."
https://www.nike.com/in/t/blazer-mid-77-shoes-3Jpkm6/DQ7672-100,Nike Blazer Mid '77 Premium,Men,  9 695.00, Sail/Midnight Navy/Gum Medium Brown/Sail, DQ7672-100,0,0,Styled for the '70s. Loved in the '80s. Classic in the '90s. Ready for the future. The Nike Blazer Mid gets you ready for wintertime with a cosy collar that pairs perfectly with your favourite seasonal jumper.
https://www.nike.com/in/t/superrep-go-3-flyknit-next-nature-training-shoes-zKqgRc/DH3393-004,Nike SuperRep Go 3 Flyknit Next Nature,Unisex,  8 895.00, Light Silver/Mica Green/Noise Aqua/Black, DH3393-004,64,4.5,"The new Nike SuperRep Go 3 Flyknit is a radical design story rooted in innovation. Made from at least 20% recycled content by weight, the zoned Flyknit construction wraps your foot in 360 degrees of comfort and support. A finely ground, reclaimed foam midsole gives you responsive cushioning for high-impact training. The lightweight, packable design lets you keep them close, no matter where your next workout takes you."
https://www.nike.com/in/u/custom-air-max-90-unlocked-by-you-10001373/4504888557,Nike Air Max 90 Unlocked By You,Custom Shoes,  14 995.00, Multi-Colour/Multi-Colour, FD5175-900,Review not available,Star rating not available,"Inspired by '90s rave culture, designed by you. Let your imagination go wild with iridescent effects, all-over prints, glow-in-the-dark features and more. Every day is a party in these fun kicks, and you're the guest of honour."
https://www.nike.com/in/t/af-1-shadow-shoes-MjtPWr/DR7883-101,Nike AF-1 Shadow,Unisex,  11 895.00, Sail/Citron Tint/Pearl White/Light Silver, DR7883-101,10,4.5,"Exaggerated, double overlays make the Nike AF-1 Shadow double the fun. The bold, playful design has reflective-design details and a comfy foam midsole."
https://www.nike.com/in/t/pegasus-trail-4-trail-running-shoes-ccqgBb/DJ6159-700,Nike Pegasus Trail 4,Unisex,  11 595.00, Team Gold/Baltic Blue/Stadium Green/Volt, DJ6159-700,29,4.7,"Running is your daily ritual, taking you from road to trail as you seek out new adventures and goals. Let the Nike Pegasus Trail 4 take you there and back again with its supportive and springy feel. Underfoot traction keeps you going over rocky terrain, while still providing a smooth ride for the road. Your trusted workhorse with wings is ready for an off-road journey."
https://www.nike.com/in/u/custom-nike-air-zoom-pegasus-39-by-you-10001265/9744133703,Nike Pegasus 39 By You,Custom Women,  14 995.00, Multi-Colour/Multi-Colour, DO7434-900,Review not available,Star rating not available,"Running is your daily ritual, with every step taking you closer to your personal goal. Let the Pegasus 39 help you ascend to new heights with its comfortable, intuitive design. A supportive sensation keeps your foot contained, while underfoot cushioning is combined with 2 Zoom Air units to add a pop to your step as you transition from heel to toe. Once you have customised your trusted workhorse with wings, it's time to fly."
https://www.nike.com/in/t/acg-air-zoom-gaiadome-gore-tex-shoes-2t1Qbv/DD2858-001,Nike ACG Air Zoom Gaiadome GORE-TEX,Shoes,  19 695.00, Black/Black, DD2858-001,6,3.5,"Warning: this boot will take you places.Forged from heavy-duty materials, they include GORE-TEX technology and large lugs finely tuned to steep mountain slopes.Put simply, they're specifically designed for whatever you want to do out there—hike, backpack or simply explore."
https://www.nike.com/in/u/custom-nike-air-force-1-mid-by-you-shoes-10001367/3584377691,Nike Air Force 1 Mid By You,Unisex,  12 795.00,Color not available,Style code not available,Review not available,Star rating not available,Description not available
https://www.nike.com/in/t/city-rep-tr-training-shoes-djC0DF/DA1352-008,Nike City Rep TR,Men,  4 995.00, Cobblestone/White/Flat Pewter/Light Crimson, DA1352-008,55,4.1,"The Nike City Rep TR is a versatile shoe that brings durability and flexibility to your active urban lifestyle. Rubber tread gives you grip on a range of surfaces, while foam cushioning keeps your foot comfortable—during outdoor workouts and through the rest of your day."
https://www.nike.com/in/t/air-max-97-se-shoes-fQ43hn/FD0344-397,Nike Air Max 97 SE,Men,  17 495.00, Pro Green/Pro Green/Sail/Picante Red, FD0344-397,0,0,"Classic and sleek, the Nike Air Max 97 is a stylish hole in one. This special edition channels a vintage look while keeping the futuristic design of the original with its iconic rippled lines and hidden lacing system. Crisp leather pairs with airy knits and mesh to create a layered upper steeped in texture. Plus, full-length Max Air cushioning helps keep your every step comfortable."
https://www.nike.com/in/t/superrep-cycle-2-next-nature-indoor-cycling-shoes-ttNK0V/DH3395-601,Nike SuperRep Cycle 2 Next Nature,Unisex,  10 295.00, Barely Rose/Desert Berry/White, DH3395-601,1,5,"Designed to be more breathable than its predecessor, the Nike SuperRep Cycle 2 Next Nature lets you work towards your next PR during high-heat, fast-paced indoor cycling. An improved adjustable strap helps secure your feet during intense movement."
https://www.nike.com/in/t/pegasus-turbo-next-nature-road-running-shoes-f3Q3zZ/DZ5221-100,Nike Pegasus Turbo Next Nature,Unisex,  14 195.00, White/Pinksicle/Orange Trance/University Blue, DZ5221-100,0,0,"Log the hard miles with the Nike Pegasus Turbo Next Nature. These thoughtfully made stallions use Flyknit technology to bring you a stretchy, just-right feel up top. Lightweight and responsive ZoomX foam is designed to help you increase tempo without having to sacrifice comfort. Plus, we added bright colours to put a pep in your step as you push towards your personal best. Your workhorse with wings is back. It's time to fly."
https://www.nike.com/in/t/air-max-systm-shoes-hLmQ85/DM9537-102,Nike Air Max SYSTM,Men,  8 595.00, White/Obsidian/Wolf Grey, DM9537-102,0,0,"Looks Max, feels Max. The Air Max SYSTM brings back everything you love about your favourite '80s vibes (without the parachute trousers). Tried-and-tested visible Nike Air cushioning pairs with a sleek, sport-inspired upper. It's Air Max delivering again."
https://www.nike.com/in/u/air-presto-id-shoe-10001144/8508540962,Nike Air Presto By You,Custom Women,  14 195.00, Multi-Colour/Multi-Colour, 846440-998,Review not available,Star rating not available,"The Nike Air Presto By You Custom Shoe elevates a popular runner with modern innovation. Colour the snug bootie and iconic cage, then dial up your design with speckles and colour on the heel cushioning. Finish it off with a short personal message on the heel."
https://www.nike.com/in/t/jacquemus-air-humara-lx-shoes-GB4lp2/DX9999-600,Nike x Jacquemus Air Humara LX,Unisex,  15 995.00, Pink Flash/Pink Prime/Gold, DX9999-600,0,0,"Our partnership with Paris-based label Jacquemus continues with equal parts fresh mountain air and runway flair. Pairing a vintage ACG trail shoe aesthetic (including elements from the original '97 Humara) with luxe materials and next-level craft, you'll love its breezy versatility. No part of the design was left untouched—from the textile-wrapped midsole to the exaggerated lace tips and bold metal Swoosh, it's all about the details. And of course, Nike Air cushioning in the heel and forefoot brings the walking-on-clouds sensation you love. From the toughest trail to the most exclusive guest list, you'll find your way with the Nike x Jacquemus Air Humara LX."
https://www.nike.com/in/t/legend-essential-3-next-nature-training-shoes-5fGtpP/DQ4674-100,Nike Legend Essential 3 Next Nature Premium,Unisex,  5 695.00, White/Multi-Colour/Black, DQ4674-100,1,3,"This trainer can withstand the rigours of a fast-paced group class or a heavy day in the weight room with loads of grip, a stable heel, flexibility under the toes and side-to-side support. Feel the 360-degree comfort as you flow through the rhythm of the day, shifting from to-do-list defeater to workout warrior. See the speckles on the outsole? That means it's constructed with at least 8% Nike Grind material, made from scraps from the footwear manufacturing process.﻿"
https://www.nike.com/in/t/quest-5-road-running-shoes-VFHN0m/DD9291-400,Nike Quest 5,Unisex,  6 295.00, Noise Aqua/Black/Fossil Stone/White, DD9291-400,13,4.6,"You lace up in pursuit of new personal goals. Let the Nike Quest 5 help you reach those aspirations. This neutral sneaker gives you a smooth, comfortable ride with plenty of traction. We focused on our foam, adding more cushioning for a better transition from heel to toe."
https://www.nike.com/in/t/ambush-air-adjust-force-shoes-XZjrQw/DM8465-100,Nike x Ambush Air Adjust Force,Men,  19 295.00, Summit White/Psychic Purple/Black, DM8465-100,0,0,"Yoon Ahn hits refresh on the clandestine hoops shoe you've longed to see back on the streets. From luxurious nubuck leather to plastic details, the Ambush branded shoe bridges iconic b-ball style with runway flair. And of course, we've kept the removable midfoot strap that made this look legendary."
https://www.nike.com/in/t/air-force-1-07-next-nature-shoes-Kwpn0q/DN1430-107,Nike Air Force 1 '07 Next Nature,Unisex,  8 895.00, Summit White/Sail/Mica Green, DN1430-107,6,4.2,"The radiance lives on in the Nike Air Force 1 '07 Next Nature—the basketball original that lets you do good by looking good. Made from at least 20% recycled materials by weight, it keeps everything you love best: tried and true AF-1 style and comfortable cushioning."
https://www.nike.com/in/t/offcourt-slides-kJDhS7/BQ4632-108,Nike Offcourt,Unisex,  2 495.00, Sand Drift/Phantom/Metallic Gold, BQ4632-108,58,4.7,"Featuring Revive Foam, a super-soft foam designed to help you relax and recharge, the unrelenting comfort of the Nike Offcourt Slide is sensational. The innovative dual-layered foam and soft jersey lining on the strap ensure a gratifying full-foot experience. The iconic Air Force 1 pivot circle outsole and block lettering on the strap casually nod to heritage hoops."
https://www.nike.com/in/t/nikecourt-zoom-lite-3-hard-court-tennis-shoes-g8Hgkz/DQ4684-600,NikeCourt Zoom Lite 3 Premium,Unisex,  7 095.00, Burgundy Crush/White/Pinksicle, DQ4684-600,0,0,"At first glance, the Nike Zoom Court Lite 3 Premium looks like a classic tennis shoe. Look closer and you'll find that it's anything but. With a springy Zoom Air unit, grippy outsole and an incredibly comfortable padded collar, it provides the performance you need to play at your best."
https://www.nike.com/in/t/renew-in-season-tr-12-training-shoes-5h0cKQ/DD9301-005,Nike Renew In-Season TR 12,Unisex,  6 295.00, Football Grey/Medium Soft Pink/Blue Whisper/Light Crimson, DD9301-005,47,4.5,"The Nike Renew In-Season TR 12 has soft foam that gives you plush cushioning and energy return for weights, cardio and everything in between. The sole adds a supportive arc to the side to help keep your foot contained during quick movements."
https://www.nike.com/in/t/air-trainer-1-se-shoes-15dZ2p/DZ4867-010,Nike Air Trainer 1 SE,Men,  13 995.00, Black/Viotech/Black/Summit White, DZ4867-010,0,0,"Step out for your city in retro style. Design details like a forefoot strap and embossed leather nod to '00s street culture for premium throwback appeal. Plus, a custom key-ring tag lets you rep your city, while Nike Air cushioning helps keep you comfortable as you explore new and old areas alike."
https://www.nike.com/in/launch/r/DX6934-200,Title not available,Gender not available,Price not available,Color not available,Style code not available,Review not available,Star rating not available,Description not available
https://www.nike.com/in/t/escape-run-2-road-running-shoes-ktrfqG/DJ9976-200,Nike Escape Run 2,Unisex,  8 695.00, Fossil Stone/Phantom/Diffused Taupe/Noise Aqua, DJ9976-200,3,5,"Your miles are your getaway, the moments of calm from your busy day. Let the Nike Escape Run 2 help you find your serenity with its breathable design and midfoot support. It's soft underfoot, with the traction you need to get around city streets. It's made for your daily runs and beyond—with a plush sensation that keeps you comfortable from workout to hangout."
https://www.nike.com/in/t/experience-run-11-next-nature-road-running-shoes-Wvpjwg/DD9283-001,Nike Experience Run 11 Next Nature,Unisex,  4 995.00, Black/Dark Smoke Grey/White, DD9283-001,11,4.5,"Comfortably zen, just like every run should be. On the Nike Experience Run 11 Next Nature, we created a lightweight and clean design that feels as good as it looks. It's supportive in all the right ways with movement so natural, you'll swear you've been wearing it for years. Plus, we've made it with at least 20% recycled content by weight, keeping us on our sustainability journey."
https://www.nike.com/in/t/air-max-systm-shoes-l4RjXF/DM9538-102,Nike Air Max SYSTM,Unisex,  8 595.00, White/Pure Platinum/Orange Trance/Flat Pewter, DM9538-102,9,4.4,"Looks Max. Feels Max. The Air Max SYSTM brings back everything you love about your favourite '80s vibes (without the parachute trousers). Tried-and-tested visible Nike Air cushioning is paired with a sleek, sport-inspired upper. It's Air Max delivering again."
https://www.nike.com/in/t/air-max-270-shoes-GMBL00/FD0403-100,Nike Air Max 270,Men,  14 995.00, White/Photon Dust/White/Volt, FD0403-100,0,0,"Brighten up your day with the Nike Air Max 270. Our first lifestyle Air Max pairs a lightweight, airy upper with a plush foam midsole for soft comfort. An extra-large Air window wraps around the heel to showcase one of our greatest innovations while vibrant neon accents add a bold look to your stride."
https://www.nike.com/in/t/air-max-90-shoes-2ct9P3/DQ0374-100,Nike Air Max 90,Unisex,  11 895.00, Summit White/Light Bone/Pure Platinum/Black, DQ0374-100,0,0,"Lace up and feel the legacy. Produced at the cross section of art, music and culture, this champion running shoe helped define the '90s. Worn by presidents, revolutionised through collabs and celebrated through rare colourways, its striking visuals and exposed Nike Air keep it alive and well."
https://www.nike.com/in/t/air-max-excee-shoes-36q48J/DZ5386-121,Nike Air Max Excee,Unisex,  9 195.00, Summit White/Alligator/White/White, DZ5386-121,0,0,"Get into the groove with the Nike Air Max Excee. Earthy neutrals pair with subtle pops of fresh colour to give you style that defies time. Inspired by the Nike Air Max 90, these kicks deliver a modern twist on a legendary icon through elongated design lines and distorted proportions."
https://www.nike.com/in/t/nikecourt-air-zoom-vapor-11-hard-court-tennis-shoes-8PLCHs/DR6966-100,NikeCourt Air Zoom Vapor 11,Men,  14 995.00, White/Picante Red/Black/Fuchsia Dream, DR6966-100,0,0,"Validated by the greats of the game, the Vapor 11 is back and better than ever. Lower to the court and loaded with speed components, it helps you play at a fast pace with enough support to keep you bobbing and weaving for sets on end. Mainstays like the ultra-trusted moulded sidewall and breathable upper complement a durable, quick-moving design that you've come to know and love."
https://www.nike.com/in/t/air-jordan-11-retro-shoes-5tX9Xp/AR0715-441,Air Jordan 11 Retro,Unisex,  20 295.00, Midnight Navy/White/Metallic Silver, AR0715-441,59,4.8,"Let's cut to the chase—the AJ11 is all-time. MJ won 72 games and a title while wearing 'em. Now, the icon returns with velvet detailing and a near-monochromatic colourway. From the slick accents (check out that Jumpman) to its colour-matched outsole, this Tinker Hatfield design brings the off-court allure. And for the final touch? Full-length Air cushioning is the cherry on top (er, bottom)."
https://www.nike.com/in/t/wio-9-shield-weatherised-road-running-shoes-VVX2ZW/DM1106-001,Nike Winflo 9 Shield,Men,  9 695.00, Black/Dark Smoke Grey/Volt/White, DM1106-001,11,4,"Nasty weather doesn't need to put an end to your run. Revel in the elements with these shoes designed to help you push through every puddle, pit stop, pothole and personal record. A water-repellent finish helps keep you dry while tyre-like traction and a full-length Air unit provide grip and soft cushioning to help keep you running when conditions get slick."
https://www.nike.com/in/u/custom-nike-dunk-unlocked-by-you-10001339/8723960673,Nike Dunk Low Unlocked By You,Custom Women,  13 995.00, Multi-Colour/Multi-Colour/Multi-Colour/Multi-Colour, DX9445-900,Review not available,Star rating not available,"Playful, timeless and now with your own special twist, the '80s b-ball icon returns with customisable details. Choose a perpetual fashion fave with tie-dye print detailing or mix in a paisley graphic to breathe new life into a classic style. Make a statement with your choice between leather and recycled canvas on the upper. Then tell a part of your story with a personalised message. It's tried-and-tested meets you."
https://www.nike.com/in/t/air-jordan-legacy-312-low-shoes-6Vd4Xl/CD7069-130,Air Jordan Legacy 312 Low,Men,  12 995.00, White/Wolf Grey/Washed Teal, CD7069-130,11,4.8,The Air Jordan Legacy 312 Low celebrates Michael Jordan's legacy with this shout-out to Chicago's 312 area code. The design creates a modern mash-up of iconic Jordan elements.
https://www.nike.com/in/t/air-max-97-shoes-5Jh3nq/DQ9131-700,Nike Air Max 97,Unisex,  16 995.00, Metallic Gold/Black/White/Varsity Red, DQ9131-700,2,4.5,Push your style full speed ahead with the Air Max 97. Its iconic design takes inspiration from water droplets and Japanese bullet trains. Full-length Nike Air cushioning lets you ride in performance comfort. Lace up and ride first class.
https://www.nike.com/in/t/superrep-go-3-next-nature-flyknit-training-shoes-mxKptW/DH3394-600,Nike SuperRep Go 3 Next Nature Flyknit,Men,  8 895.00, Team Red/Cave Purple/Blackened Blue/Bright Crimson, DH3394-600,2,4.5,"The new Nike SuperRep Go 3 Flyknit Shoe is a radical design story rooted in sustainability and innovation. The zoned Flyknit construction wraps your foot in 360 degrees of comfort and support. A finely ground, reclaimed foam midsole gives you responsive cushioning for high-impact training. The lightweight, packable design lets you keep them close, no matter where your next workout takes you."
https://www.nike.com/in/t/cortez-shoes-0VH7qz/DM4044-100,Nike Cortez,Men,  7 495.00, White/Light Photo Blue/Sail/Black, DM4044-100,0,0,"Was 1972. Now 2023. Sometimes more is better. Recrafting the revered look, we've refreshed the design with a wider toe area and firmer side panels so you can comfortably wear them day in, day out. Re-engineered materials help prevent warping and add durability while maintaining the classic '72 shape you fell in love with. Lace up, because tradition keeps getting better."
https://www.nike.com/in/u/custom-nike-blazer-mid-77-by-you-10001250/9509939374,Nike Blazer Mid '77 By You,Custom Men,  11 495.00, Multi-Colour/Multi-Colour/Multi-Colour, DO7432-900,Review not available,Star rating not available,"Styled for the '70s. Loved in the '80s. Classic in the '90s. Ready for your special touch. The Nike Blazer Mid By You lets you customise the timeless design. Choose between a variety of colours on the pebbled leather upper, tailor it with suede accents and personalise it with a message. Go ahead, perfect your outfit."
